shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
450003,45.389168,-73.945434,110005,8.746
450003,45.389214,-73.945562,110006,8.757
450003,45.389214,-73.945562,120001,8.757
450003,45.389250,-73.945657,120002,8.765
450003,45.389468,-73.946593,120003,8.843
450003,45.389655,-73.947413,120004,8.910
450003,45.389655,-73.947413,130001,8.910
450003,45.389678,-73.947516,130002,8.919
450003,45.388277,-73.948168,130003,9.083
450003,45.386283,-73.949115,130004,9.316
450003,45.386283,-73.949115,140001,9.316
450003,45.386224,-73.949143,140002,9.323
450003,45.385216,-73.949632,140003,9.442
450003,45.384721,-73.949852,140004,9.499
450003,45.384327,-73.950036,140005,9.546
450003,45.384327,-73.950036,150001,9.546
450003,45.384273,-73.950062,150002,9.552
450003,45.382907,-73.950716,150003,9.712
450003,45.382879,-73.950753,150004,9.716
450003,45.382824,-73.950774,150005,9.723
450003,45.382752,-73.950769,150006,9.731
450003,45.382726,-73.950754,150007,9.734
450003,45.382699,-73.950740,150008,9.737
450003,45.382621,-73.950670,150009,9.748
450003,45.381927,-73.949390,150010,9.874
450003,45.381927,-73.949390,160001,9.874
450003,45.381878,-73.949300,160002,9.883
450003,45.381134,-73.947955,160003,10.017
450003,45.380969,-73.948138,160004,10.040
450003,45.380969,-73.948138,170001,10.040
450003,45.380709,-73.948430,170002,10.077
450003,45.381466,-73.949791,170003,10.213
450003,45.382186,-73.951019,170004,10.338
450003,45.382661,-73.951856,170005,10.422
450003,45.382661,-73.951856,180001,10.422
450003,45.382699,-73.951924,180002,10.429
450003,45.382863,-73.952221,180003,10.459
450003,45.383128,-73.952702,180004,10.506
450003,45.383327,-73.953063,180005,10.542
450003,45.383417,-73.953226,180006,10.559
450003,45.383614,-73.953582,180007,10.594
450003,45.383877,-73.954056,180008,10.641
450003,45.384306,-73.954829,180009,10.718
450003,45.384396,-73.954994,180010,10.735
450003,45.384396,-73.954994,190001,10.735
450003,45.384806,-73.955747,190002,10.809
450003,45.385376,-73.956840,190003,10.916
450003,45.386737,-73.959299,190004,11.161
450003,45.387770,-73.961046,190005,11.339
450003,45.388066,-73.961577,190006,11.393
450003,45.388066,-73.961577,200001,11.393
450003,45.388093,-73.961627,200002,11.397
450003,45.388457,-73.962285,200003,11.463
450003,45.389075,-73.963397,200004,11.574
450003,45.389075,-73.963397,210001,11.574
450003,45.389095,-73.963432,210002,11.578
450003,45.389257,-73.963725,210003,11.607
450003,45.389372,-73.963721,210004,11.619
450003,45.389442,-73.963706,210005,11.627
450003,45.389585,-73.963645,210006,11.644
450003,45.389813,-73.963387,210007,11.676
450003,45.389813,-73.963387,220001,11.676
450003,45.390397,-73.962727,220002,11.759
450003,45.391206,-73.961789,220003,11.876
450003,45.391866,-73.961032,220004,11.970
450003,45.391866,-73.961032,230001,11.970
450003,45.391929,-73.960960,230002,11.979
450003,45.392850,-73.959902,230003,12.111
450003,45.393192,-73.959505,230004,12.160
450003,45.393192,-73.959505,240001,12.160
450003,45.393254,-73.959433,240002,12.169
450003,45.394617,-73.957871,240003,12.363
450003,45.394790,-73.957819,240004,12.383
450003,45.395388,-73.957710,240005,12.450
450003,45.395524,-73.957681,240006,12.465
450003,45.395614,-73.957688,240007,12.475
450003,45.395704,-73.957682,240008,12.485
450003,45.395857,-73.957693,240009,12.502
450003,45.395938,-73.957711,240010,12.511
450003,45.396017,-73.957755,240011,12.521
450003,45.396105,-73.957800,240012,12.531
450003,45.396139,-73.957831,240013,12.536
450003,45.396139,-73.957831,250001,12.536
450003,45.396184,-73.957870,250002,12.542
450003,45.396210,-73.957897,250003,12.545
450003,45.396316,-73.957956,250004,12.558
450003,45.396429,-73.958054,250005,12.573
450003,45.396744,-73.958307,250006,12.613
450003,45.396990,-73.958491,250007,12.644
450003,45.397279,-73.958717,250008,12.681
450003,45.397910,-73.959197,250009,12.760
450003,45.398106,-73.959357,250010,12.785
450003,45.398479,-73.959552,250011,12.829
450003,45.398569,-73.959577,250012,12.840
450003,45.398658,-73.959577,250013,12.850
450003,45.398796,-73.959556,250014,12.865
450003,45.399265,-73.959161,250015,12.926
450003,45.399457,-73.958998,250016,12.950
450003,45.399584,-73.958887,250017,12.967
450003,45.399683,-73.958800,250018,12.980
450003,45.399908,-73.958602,250019,13.009
450003,45.399986,-73.958531,250020,13.020
450003,45.400800,-73.957771,250021,13.128
450003,45.401290,-73.957328,250022,13.193
450003,45.403076,-73.955770,250023,13.426
450003,45.403769,-73.955166,250024,13.516
450003,45.404373,-73.954660,250025,13.594
450003,45.404710,-73.954282,250026,13.642
450003,45.404950,-73.954032,250027,13.675
450003,45.405028,-73.953943,250028,13.686
450003,45.405190,-73.953760,250029,13.709
450003,45.405470,-73.953413,250030,13.750
450003,45.405840,-73.952874,250031,13.809
450003,45.406105,-73.952458,250032,13.853
450003,45.406361,-73.952013,250033,13.898
450003,45.406512,-73.951725,250034,13.926
450003,45.406812,-73.951092,250035,13.986
450003,45.406615,-73.951028,250036,14.008
450003,45.406518,-73.950940,250037,14.021
450003,45.405795,-73.950771,250038,14.103
450003,45.405795,-73.950771,260001,14.103
450003,45.405022,-73.950591,260002,14.190
450003,45.404716,-73.950524,260003,14.224
450003,45.404428,-73.950494,260004,14.256
450003,45.403792,-73.950442,260005,14.327
450003,45.403645,-73.950435,260006,14.344
450003,45.403272,-73.950376,260007,14.385
450003,45.403137,-73.949798,260008,14.433
450003,45.403099,-73.949626,260009,14.447
450003,45.403099,-73.949626,270001,14.447
450003,45.402827,-73.948403,270002,14.548
450003,45.402706,-73.947594,270003,14.612
450003,45.402693,-73.947417,270004,14.626
450003,45.402734,-73.946567,270005,14.693
450003,45.402691,-73.945825,270006,14.751
450003,45.402674,-73.945439,270007,14.782
450003,45.402673,-73.945179,270008,14.802
450003,45.402691,-73.944694,270009,14.840
450003,45.402701,-73.944535,270010,14.853
450003,45.402879,-73.943829,270011,14.911
450003,45.403099,-73.942960,270012,14.984
450003,45.403156,-73.942714,270013,15.004
450003,45.403182,-73.942568,270014,15.016
450003,45.403214,-73.942239,270015,15.042
450003,45.403250,-73.941730,270016,15.082
450003,45.403292,-73.941456,270017,15.104
450003,45.403349,-73.941228,270018,15.123
450003,45.403493,-73.940725,270019,15.165
450003,45.403591,-73.940937,270020,15.185
450003,45.403602,-73.941079,270021,15.196
450003,45.403550,-73.941205,270022,15.208
450005,45.403542,-73.941205,10001,0.000
450005,45.403349,-73.941228,10002,0.022
450005,45.403292,-73.941456,10003,0.041
450005,45.403250,-73.941730,10004,0.063
450005,45.403214,-73.942239,10005,0.102
450005,45.403182,-73.942568,10006,0.129
450005,45.403156,-73.942714,10007,0.140
450005,45.403099,-73.942960,10008,0.161
450005,45.402879,-73.943829,10009,0.233
450005,45.402701,-73.944535,10010,0.292
450005,45.402691,-73.944694,10011,0.304
450005,45.402673,-73.945179,10012,0.342
450005,45.402674,-73.945439,10013,0.362
450005,45.402691,-73.945825,10014,0.393
450005,45.402734,-73.946567,10015,0.451
450005,45.402693,-73.947417,10016,0.518
450005,45.402706,-73.947594,10017,0.532
450005,45.402827,-73.948403,10018,0.597
450005,45.403137,-73.949798,10019,0.711
450005,45.403272,-73.950376,10020,0.759
450005,45.403402,-73.951204,10021,0.825
450005,45.403479,-73.951625,10022,0.859
450005,45.403565,-73.952080,10023,0.896
450005,45.403647,-73.952284,10024,0.915
450005,45.403860,-73.952695,10025,0.955
450005,45.403924,-73.952804,10026,0.966
450005,45.404147,-73.953242,10027,1.008
450005,45.404277,-73.953508,10028,1.033
450005,45.404890,-73.953427,10029,1.102
450005,45.405376,-73.953332,10030,1.156
450005,45.405917,-73.952589,10031,1.240
450005,45.406248,-73.952067,10032,1.295
450005,45.406358,-73.951772,10033,1.321
450005,45.406406,-73.951497,10034,1.343
450005,45.406414,-73.951278,10035,1.361
450005,45.406425,-73.951074,10036,1.377
450005,45.406425,-73.951074,20001,1.377
450005,45.406427,-73.951040,20002,1.379
450005,45.406459,-73.950989,20003,1.385
450005,45.406518,-73.950940,20004,1.392
450005,45.406637,-73.950915,20005,1.406
450005,45.406859,-73.950987,20006,1.431
450005,45.407162,-73.951107,20007,1.466
450005,45.407143,-73.951150,20008,1.470
450005,45.407106,-73.951244,20009,1.478
450005,45.407022,-73.951456,20010,1.497
450005,45.406834,-73.951848,20011,1.534
450005,45.406648,-73.952210,20012,1.570
450005,45.406469,-73.952528,20013,1.601
450005,45.406120,-73.953099,20014,1.661
450005,45.405989,-73.953292,20015,1.682
450005,45.405835,-73.953509,20016,1.706
450005,45.405675,-73.953712,20017,1.730
450005,45.405475,-73.953936,20018,1.758
450005,45.405294,-73.954117,20019,1.782
450005,45.404944,-73.954423,20020,1.828
450005,45.403824,-73.955399,20021,1.974
450005,45.403304,-73.955771,20022,2.039
450005,45.403103,-73.955947,20023,2.065
450005,45.401361,-73.957486,20024,2.293
450005,45.400312,-73.958451,20025,2.432
450005,45.400055,-73.958689,20026,2.466
450005,45.399840,-73.958886,20027,2.495
450005,45.399587,-73.959108,20028,2.528
450005,45.399169,-73.959475,20029,2.583
450005,45.398063,-73.960445,20030,2.727
450005,45.395929,-73.962338,20031,3.007
450005,45.395590,-73.962648,20032,3.052
450005,45.395574,-73.962665,20033,3.054
450005,45.395512,-73.962396,20034,3.076
450005,45.395349,-73.961576,20035,3.143
450005,45.395295,-73.961026,20036,3.186
450005,45.395475,-73.960818,20037,3.212
450005,45.395524,-73.960934,20038,3.223
450005,45.395562,-73.961027,20039,3.231
450005,45.395592,-73.961162,20040,3.242
450005,45.395619,-73.961295,20041,3.253
450005,45.395638,-73.961410,20042,3.262
450005,45.395667,-73.961561,20043,3.275
450005,45.395703,-73.961631,20044,3.281
450005,45.395734,-73.961655,20045,3.285
450005,45.395776,-73.961666,20046,3.290
450005,45.395827,-73.961636,20047,3.296
450005,45.396095,-73.961315,20048,3.335
450005,45.396180,-73.961206,20049,3.348
450005,45.397910,-73.959197,20050,3.596
450005,45.397279,-73.958717,20051,3.676
450005,45.396990,-73.958491,20052,3.713
450005,45.396744,-73.958307,20053,3.744
450005,45.396429,-73.958054,20054,3.784
450005,45.396316,-73.957956,20055,3.799
450005,45.396291,-73.957943,20056,3.802
450005,45.396291,-73.957943,30001,3.802
450005,45.396210,-73.957897,30002,3.811
450005,45.396184,-73.957870,30003,3.815
450005,45.396105,-73.957800,30004,3.825
450005,45.396017,-73.957755,30005,3.836
450005,45.395938,-73.957711,30006,3.845
450005,45.395857,-73.957693,30007,3.854
450005,45.395704,-73.957682,30008,3.871
450005,45.395614,-73.957688,30009,3.881
450005,45.395524,-73.957681,30010,3.891
450005,45.395388,-73.957710,30011,3.906
450005,45.394790,-73.957819,30012,3.974
450005,45.394617,-73.957871,30013,3.993
450005,45.393306,-73.959374,30014,4.181
450005,45.393306,-73.959374,40001,4.181
450005,45.393254,-73.959433,40002,4.188
450005,45.392850,-73.959902,40003,4.246
450005,45.391989,-73.960891,40004,4.369
450005,45.391989,-73.960891,50001,4.369
450005,45.391929,-73.960960,50002,4.378
450005,45.391206,-73.961789,50003,4.481
450005,45.390397,-73.962727,50004,4.597
450005,45.389838,-73.963359,50005,4.677
450005,45.389838,-73.963359,60001,4.677
450005,45.389585,-73.963645,60002,4.713
450005,45.389356,-73.963903,60003,4.745
450005,45.389205,-73.964076,60004,4.767
450005,45.388944,-73.963606,60005,4.814
450005,45.388377,-73.962583,60006,4.916
450005,45.388377,-73.962583,70001,4.916
450005,45.388306,-73.962455,70002,4.928
450005,45.387946,-73.961805,70003,4.993
450005,45.387749,-73.961449,70004,5.029
450005,45.387359,-73.960712,70005,5.101
450005,45.386623,-73.959285,70006,5.239
450005,45.385495,-73.957248,70007,5.442
450005,45.384768,-73.956000,70008,5.569
450005,45.384212,-73.954994,70009,5.669
450005,45.384212,-73.954994,80001,5.669
450005,45.384183,-73.954941,80002,5.675
450005,45.383992,-73.954595,80003,5.709
450005,45.383456,-73.953625,80004,5.806
450005,45.383288,-73.953322,80005,5.836
450005,45.383055,-73.952900,80006,5.878
450005,45.383055,-73.952900,90001,5.878
450005,45.382983,-73.952771,90002,5.891
450005,45.382701,-73.952262,90003,5.941
450005,45.382585,-73.952053,90004,5.962
450005,45.382048,-73.951067,90005,6.060
450005,45.381474,-73.949968,90006,6.167
450005,45.380654,-73.948491,90007,6.314
450005,45.380709,-73.948430,90008,6.322
450005,45.380969,-73.948138,90009,6.359
450005,45.380969,-73.948138,100001,6.359
450005,45.381134,-73.947955,100002,6.382
450005,45.381830,-73.949214,100003,6.508
450005,45.381830,-73.949214,110001,6.508
450005,45.381878,-73.949300,110002,6.516
450005,45.382621,-73.950670,110003,6.652
450005,45.382699,-73.950740,110004,6.662
450005,45.382726,-73.950754,110005,6.665
450005,45.382752,-73.950769,110006,6.668
450005,45.382824,-73.950774,110007,6.676
450005,45.382879,-73.950753,110008,6.683
450005,45.382907,-73.950716,110009,6.687
450005,45.384185,-73.950104,110010,6.837
450005,45.384185,-73.950104,120001,6.837
450005,45.384273,-73.950062,120002,6.847
450005,45.384721,-73.949852,120003,6.900
450005,45.385216,-73.949632,120004,6.957
450005,45.386150,-73.949179,120005,7.067
450005,45.386150,-73.949179,130001,7.067
450005,45.386224,-73.949143,130002,7.076
450005,45.388277,-73.948168,130003,7.316
450005,45.389612,-73.947547,130004,7.473
450005,45.389612,-73.947547,140001,7.473
450005,45.389678,-73.947516,140002,7.480
450005,45.389468,-73.946593,140003,7.556
450005,45.389268,-73.945737,140004,7.627
450005,45.389268,-73.945737,150001,7.627
450005,45.389250,-73.945657,150002,7.634
450005,45.389168,-73.945434,150003,7.653
450005,45.389066,-73.945247,150004,7.672
450005,45.388904,-73.945018,150005,7.697
450005,45.388328,-73.944419,150006,7.777
450005,45.388328,-73.944419,160001,7.777
450005,45.388270,-73.944359,160002,7.785
450005,45.387966,-73.944043,160003,7.827
450005,45.387775,-73.943850,160004,7.853
450005,45.387320,-73.943242,160005,7.922
450005,45.387201,-73.943028,160006,7.943
450005,45.387049,-73.942734,160007,7.972
450005,45.387049,-73.942734,170001,7.972
450005,45.387016,-73.942670,170002,7.978
450005,45.386891,-73.942405,170003,8.003
450005,45.386718,-73.941945,170004,8.044
450005,45.386588,-73.941795,170005,8.063
450005,45.386454,-73.941208,170006,8.111
450005,45.386371,-73.940850,170007,8.140
450005,45.386371,-73.940850,180001,8.140
450005,45.386370,-73.940847,180002,8.141
450005,45.386339,-73.940704,180003,8.152
450005,45.386143,-73.939910,180004,8.218
450005,45.386087,-73.939714,180005,8.235
450005,45.385895,-73.938793,180006,8.310
450005,45.385831,-73.938571,180007,8.329
450005,45.385610,-73.937711,180008,8.401
450005,45.385597,-73.937659,180009,8.405
450005,45.385597,-73.937659,190001,8.405
450005,45.385578,-73.937581,190002,8.412
450005,45.385228,-73.936061,190003,8.537
450005,45.384956,-73.934932,190004,8.630
450005,45.384956,-73.934932,200001,8.630
450005,45.384930,-73.934825,200002,8.639
450005,45.384765,-73.934081,200003,8.700
450005,45.384915,-73.931238,200004,8.924
450005,45.384949,-73.931052,200005,8.939
450005,45.384974,-73.930809,200006,8.958
450005,45.384967,-73.930462,200007,8.985
450005,45.384916,-73.929994,200008,9.022
450005,45.384916,-73.929994,210001,9.022
450005,45.384904,-73.929880,210002,9.031
450005,45.384786,-73.929319,210003,9.077
450005,45.384429,-73.927868,210004,9.198
450005,45.384429,-73.927868,220001,9.198
450005,45.384409,-73.927784,220002,9.205
450005,45.384174,-73.926796,220003,9.286
450005,45.383869,-73.925508,220004,9.393
450005,45.383800,-73.925232,220005,9.416
450005,45.383800,-73.925232,230001,9.416
450005,45.383751,-73.925040,230002,9.432
450005,45.383879,-73.924985,230003,9.447
450005,45.384136,-73.924850,230004,9.477
450005,45.388186,-73.922907,230005,9.953
450005,45.388976,-73.922539,230006,10.045
450005,45.388976,-73.922539,240001,10.045
450005,45.389020,-73.922520,240002,10.050
450005,45.389034,-73.922636,240003,10.059
450005,45.389065,-73.922766,240004,10.070
450005,45.389188,-73.923848,240005,10.156
450005,45.389266,-73.924685,240006,10.222
450005,45.389282,-73.924750,240007,10.227
450005,45.389276,-73.924915,240008,10.241
450005,45.389281,-73.925018,240009,10.249
450005,45.389210,-73.926010,240010,10.327
450005,45.389200,-73.926277,240011,10.348
450005,45.389209,-73.926534,240012,10.368
450005,45.389214,-73.926636,240013,10.376
450005,45.389238,-73.926727,240014,10.383
450005,45.389437,-73.928212,240015,10.502
450005,45.389495,-73.928847,240016,10.552
450005,45.389521,-73.929125,240017,10.574
450005,45.389551,-73.929281,240018,10.587
450005,45.389573,-73.929423,240019,10.598
450005,45.389638,-73.929632,240020,10.616
450005,45.389671,-73.929724,240021,10.624
450005,45.389721,-73.929830,240022,10.634
450005,45.389793,-73.930065,240023,10.654
450005,45.389957,-73.930564,240024,10.697
450005,45.390005,-73.930707,240025,10.710
450005,45.390044,-73.930850,240026,10.722
450005,45.390083,-73.931019,240027,10.736
450005,45.390106,-73.931136,240028,10.745
450005,45.390129,-73.931265,240029,10.755
450005,45.390141,-73.931407,240030,10.767
450005,45.390157,-73.931485,240031,10.773
450005,45.390154,-73.931548,240032,10.778
450005,45.390161,-73.931856,240033,10.802
450005,45.390157,-73.931983,240034,10.812
450005,45.390166,-73.932469,240035,10.850
450005,45.390180,-73.933340,240036,10.918
450005,45.390189,-73.933583,240037,10.938
450005,45.390208,-73.933814,240038,10.956
450005,45.390225,-73.934097,240039,10.978
450005,45.390251,-73.934367,240040,10.999
450005,45.390265,-73.934483,240041,11.008
450005,45.390288,-73.934587,240042,11.017
450005,45.390310,-73.934729,240043,11.028
450005,45.390342,-73.934847,240044,11.038
450005,45.390365,-73.934963,240045,11.048
450005,45.390380,-73.935028,240046,11.053
450005,45.390397,-73.935068,240047,11.057
450005,45.390718,-73.935909,240048,11.132
450005,45.391043,-73.936636,240049,11.199
450005,45.391108,-73.936819,240050,11.215
450005,45.391125,-73.936872,240051,11.220
450005,45.391251,-73.937111,240052,11.243
450005,45.391292,-73.937216,240053,11.252
450005,45.391360,-73.937323,240054,11.264
450005,45.391660,-73.937767,240055,11.312
450005,45.391822,-73.938022,240056,11.339
450005,45.391889,-73.938154,240057,11.351
450005,45.391957,-73.938274,240058,11.364
450005,45.392015,-73.938393,240059,11.375
450005,45.392074,-73.938526,240060,11.387
450005,45.392148,-73.938697,240061,11.403
450005,45.392197,-73.938841,240062,11.415
450005,45.392213,-73.938894,240063,11.420
450005,45.392277,-73.939128,240064,11.440
450005,45.392300,-73.939245,240065,11.449
450005,45.392340,-73.939376,240066,11.460
450005,45.392396,-73.939814,240067,11.495
450005,45.392403,-73.939879,240068,11.500
450005,45.392441,-73.940086,240069,11.517
450005,45.392477,-73.940319,240070,11.536
450005,45.392533,-73.940642,240071,11.562
450005,45.392537,-73.940668,240072,11.564
450005,45.392577,-73.940812,240073,11.576
450005,45.392607,-73.940954,240074,11.588
450005,45.392649,-73.941060,240075,11.597
450005,45.392681,-73.941152,240076,11.605
450005,45.392705,-73.941243,240077,11.613
450005,45.392753,-73.941400,240078,11.626
450005,45.392760,-73.941464,240079,11.631
450005,45.392767,-73.941516,240080,11.636
450005,45.392781,-73.941644,240081,11.646
450005,45.392777,-73.941759,240082,11.655
450005,45.392755,-73.941847,240083,11.662
450005,45.392754,-73.941898,240084,11.666
450005,45.392743,-73.941936,240085,11.669
450005,45.392732,-73.941986,240086,11.673
450005,45.392721,-73.942049,240087,11.678
450005,45.392700,-73.942137,240088,11.686
450005,45.392675,-73.942327,240089,11.701
450005,45.392662,-73.942441,240090,11.710
450005,45.392550,-73.943059,240091,11.760
450005,45.392526,-73.943198,240092,11.771
450005,45.392498,-73.943490,240093,11.794
450005,45.392505,-73.943554,240094,11.799
450005,45.392502,-73.943631,240095,11.805
450005,45.392487,-73.943796,240096,11.818
450005,45.392481,-73.943949,240097,11.830
450005,45.392501,-73.944398,240098,11.866
450005,45.392497,-73.944525,240099,11.876
450005,45.392501,-73.944653,240100,11.886
450005,45.392524,-73.944770,240101,11.895
450005,45.392536,-73.944924,240102,11.907
450005,45.392567,-73.945080,240103,11.920
450005,45.392582,-73.945145,240104,11.925
450005,45.392629,-73.945340,240105,11.941
450005,45.392700,-73.945614,240106,11.964
450005,45.392773,-73.945849,240107,11.984
450005,45.392847,-73.946046,240108,12.002
450005,45.392914,-73.946422,240109,12.032
450005,45.392951,-73.946655,240110,12.051
450005,45.393008,-73.947080,240111,12.085
450005,45.393068,-73.947404,240112,12.111
450005,45.393098,-73.947573,240113,12.125
450005,45.393122,-73.947907,240114,12.151
450005,45.393131,-73.948163,240115,12.171
450005,45.393137,-73.948402,240116,12.190
450005,45.393195,-73.949382,240117,12.267
450005,45.393201,-73.949446,240118,12.272
450005,45.393239,-73.950139,240119,12.326
450005,45.393245,-73.950229,240120,12.334
450005,45.393274,-73.950666,240121,12.368
450005,45.393271,-73.950755,240122,12.375
450005,45.393276,-73.950871,240123,12.384
450005,45.393263,-73.950985,240124,12.393
450005,45.393247,-73.951175,240125,12.408
450005,45.393144,-73.952293,240126,12.496
450005,45.393119,-73.952482,240127,12.512
450005,45.393113,-73.952648,240128,12.525
450005,45.393116,-73.952815,240129,12.538
450005,45.393111,-73.952955,240130,12.549
450005,45.393122,-73.953147,240131,12.564
450005,45.393141,-73.953353,240132,12.580
450005,45.393170,-73.953560,240133,12.597
450005,45.393193,-73.953664,240134,12.605
450005,45.393216,-73.953781,240135,12.614
450005,45.393280,-73.953990,240136,12.632
450005,45.393347,-73.954148,240137,12.647
450005,45.393405,-73.954293,240138,12.660
450005,45.393540,-73.954520,240139,12.683
450005,45.393640,-73.954745,240140,12.704
450005,45.393725,-73.954904,240141,12.720
450005,45.393867,-73.955196,240142,12.747
450005,45.393967,-73.955433,240143,12.769
450005,45.393989,-73.955562,240144,12.779
450005,45.394005,-73.955615,240145,12.784
450005,45.394157,-73.956265,240146,12.838
450005,45.394157,-73.956265,250001,12.838
450005,45.394172,-73.956329,250002,12.843
450005,45.394192,-73.956421,250003,12.850
450005,45.394325,-73.956980,250004,12.897
450005,45.394366,-73.957098,250005,12.907
450005,45.394381,-73.957176,250006,12.913
450005,45.394446,-73.957372,250007,12.930
450005,45.394462,-73.957412,250008,12.934
450005,45.394527,-73.957621,250009,12.952
450005,45.394617,-73.957871,250010,12.974
450005,45.394790,-73.957819,250011,12.993
450005,45.395388,-73.957710,250012,13.060
450005,45.395524,-73.957681,250013,13.076
450005,45.395614,-73.957688,250014,13.086
450005,45.395704,-73.957682,250015,13.096
450005,45.395857,-73.957693,250016,13.113
450005,45.395938,-73.957711,250017,13.122
450005,45.396017,-73.957755,250018,13.131
450005,45.396105,-73.957800,250019,13.142
450005,45.396184,-73.957870,250020,13.152
450005,45.396210,-73.957897,250021,13.156
450005,45.396316,-73.957956,250022,13.168
450005,45.396429,-73.958054,250023,13.183
450005,45.396744,-73.958307,250024,13.223
450005,45.396990,-73.958491,250025,13.254
450005,45.397279,-73.958717,250026,13.291
450005,45.397910,-73.959197,250027,13.370
450005,45.398106,-73.959357,250028,13.396
450005,45.398479,-73.959552,250029,13.440
450005,45.398569,-73.959577,250030,13.450
450005,45.398658,-73.959577,250031,13.460
450005,45.398796,-73.959556,250032,13.475
450005,45.399265,-73.959161,250033,13.536
450005,45.399457,-73.958998,250034,13.561
450005,45.399584,-73.958887,250035,13.577
450005,45.399683,-73.958800,250036,13.590
450005,45.399908,-73.958602,250037,13.620
450005,45.399986,-73.958531,250038,13.630
450005,45.400800,-73.957771,250039,13.738
450005,45.401290,-73.957328,250040,13.803
450005,45.403076,-73.955770,250041,14.036
450005,45.403769,-73.955166,250042,14.126
450005,45.404373,-73.954660,250043,14.204
450005,45.404710,-73.954282,250044,14.252
450005,45.404950,-73.954032,250045,14.285
450005,45.405028,-73.953943,250046,14.296
450005,45.405190,-73.953760,250047,14.319
450005,45.405470,-73.953413,250048,14.361
450005,45.405840,-73.952874,250049,14.420
450005,45.406105,-73.952458,250050,14.463
450005,45.406361,-73.952013,250051,14.508
450005,45.406512,-73.951725,250052,14.537
450005,45.406812,-73.951092,250053,14.596
450005,45.406615,-73.951028,250054,14.619
450005,45.406518,-73.950940,250055,14.632
450005,45.405795,-73.950771,250056,14.713
450005,45.405795,-73.950771,260001,14.713
450005,45.405022,-73.950591,260002,14.800
450005,45.404716,-73.950524,260003,14.835
450005,45.404428,-73.950494,260004,14.867
450005,45.403792,-73.950442,260005,14.938
450005,45.403645,-73.950435,260006,14.954
450005,45.403272,-73.950376,260007,14.996
450005,45.403137,-73.949798,260008,15.043
450005,45.403099,-73.949626,260009,15.057
450005,45.403099,-73.949626,270001,15.057
450005,45.402827,-73.948403,270002,15.158
450005,45.402706,-73.947594,270003,15.223
450005,45.402693,-73.947417,270004,15.237
450005,45.402734,-73.946567,270005,15.303
450005,45.402691,-73.945825,270006,15.362
450005,45.402674,-73.945439,270007,15.392
450005,45.402673,-73.945179,270008,15.412
450005,45.402691,-73.944694,270009,15.450
450005,45.402701,-73.944535,270010,15.463
450005,45.402879,-73.943829,270011,15.522
450005,45.403099,-73.942960,270012,15.594
450005,45.403156,-73.942714,270013,15.614
450005,45.403182,-73.942568,270014,15.626
450005,45.403214,-73.942239,270015,15.652
450005,45.403250,-73.941730,270016,15.692
450005,45.403292,-73.941456,270017,15.714
450005,45.403349,-73.941228,270018,15.733
450005,45.403493,-73.940725,270019,15.775
450005,45.403591,-73.940937,270020,15.795
450005,45.403602,-73.941079,270021,15.807
450005,45.403550,-73.941205,270022,15.818
460009,45.396062,-73.963646,10001,0.000
460009,45.395476,-73.964539,10002,0.096
460009,45.395249,-73.964171,10003,0.134
460009,45.395069,-73.964409,10004,0.161
460009,45.394264,-73.964713,10005,0.254
460009,45.392959,-73.967963,10006,0.547
460009,45.392814,-73.967889,10007,0.564
460009,45.392779,-73.967879,10008,0.568
460009,45.392783,-73.967868,10009,0.569
460009,45.392674,-73.967921,10010,0.582
460009,45.392607,-73.967863,10011,0.591
460009,45.392374,-73.967659,10012,0.621
460009,45.391884,-73.967204,10013,0.686
460009,45.391711,-73.967076,10014,0.708
460009,45.391444,-73.966914,10015,0.740
460009,45.391409,-73.966885,10016,0.745
460009,45.391354,-73.966851,10017,0.751
460009,45.391083,-73.966630,10018,0.786
460009,45.390903,-73.966461,10019,0.810
460009,45.390541,-73.966083,10020,0.860
460009,45.390463,-73.965991,10021,0.871
460009,45.390463,-73.965991,20001,0.871
460009,45.390449,-73.965974,20002,0.873
460009,45.390275,-73.965769,20003,0.898
460009,45.390025,-73.965442,20004,0.936
460009,45.389879,-73.965232,20005,0.959
460009,45.389745,-73.965022,20006,0.982
460009,45.389470,-73.964540,20007,1.030
460009,45.389334,-73.964303,20008,1.054
460009,45.389334,-73.964303,30001,1.054
460009,45.389205,-73.964076,30002,1.077
460009,45.388944,-73.963606,30003,1.124
460009,45.388377,-73.962583,30004,1.226
460009,45.388377,-73.962583,40001,1.226
460009,45.388306,-73.962455,40002,1.238
460009,45.387946,-73.961805,40003,1.303
460009,45.387749,-73.961449,40004,1.339
460009,45.387359,-73.960712,40005,1.411
460009,45.386623,-73.959285,40006,1.550
460009,45.385495,-73.957248,40007,1.752
460009,45.384768,-73.956000,40008,1.879
460009,45.384212,-73.954994,40009,1.979
460009,45.384212,-73.954994,50001,1.979
460009,45.384183,-73.954941,50002,1.985
460009,45.383992,-73.954595,50003,2.019
460009,45.383456,-73.953625,50004,2.116
460009,45.383288,-73.953322,50005,2.146
460009,45.383055,-73.952900,50006,2.188
460009,45.383055,-73.952900,60001,2.188
460009,45.382983,-73.952771,60002,2.201
460009,45.382701,-73.952262,60003,2.251
460009,45.382585,-73.952053,60004,2.272
460009,45.382048,-73.951067,60005,2.370
