route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,trip_short_name
41,PI-H19-PI_GTFS-Semaine-01,3550457-PI-H19-PI_GTFS-Semaine-01,Service AM,1,410010,1
42,PI-H19-PI_GTFS-Semaine-01,3550458-PI-H19-PI_GTFS-Semaine-01,Service PM,0,420006,2
42,PI-H19-PI_GTFS-Semaine-01,3550459-PI-H19-PI_GTFS-Semaine-01,Service PM,0,420006,4
42,PI-H19-PI_GTFS-Semaine-01,3550460-PI-H19-PI_GTFS-Semaine-01,Service PM,0,420006,6
42,PI-H19-PI_GTFS-Semaine-01,3550461-PI-H19-PI_GTFS-Semaine-01,Service PM,0,420006,8
42,PI-H19-PI_GTFS-Semaine-01,3550462-PI-H19-PI_GTFS-Semaine-01,Service PM,0,420007,10
42,PI-H19-PI_GTFS-Semaine-01,3550463-PI-H19-PI_GTFS-Semaine-01,Service AM,1,420008,3
42,PI-H19-PI_GTFS-Semaine-01,3550464-PI-H19-PI_GTFS-Semaine-01,Service AM,1,420009,5
42,PI-H19-PI_GTFS-Semaine-01,3550465-PI-H19-PI_GTFS-Semaine-01,Service AM,1,420009,7
42,PI-H19-PI_GTFS-Semaine-01,3550466-PI-H19-PI_GTFS-Semaine-01,Service AM,1,420009,9
42,PI-H19-PI_GTFS-Semaine-01,3550467-PI-H19-PI_GTFS-Semaine-01,Service AM,1,420010,1
43,PI-H19-PI_GTFS-Semaine-01,3550468-PI-H19-PI_GTFS-Semaine-01,Service PM,0,430006,2
43,PI-H19-PI_GTFS-Semaine-01,3550469-PI-H19-PI_GTFS-Semaine-01,Service PM,0,430006,4
43,PI-H19-PI_GTFS-Semaine-01,3550470-PI-H19-PI_GTFS-Semaine-01,Service PM,0,430006,6
43,PI-H19-PI_GTFS-Semaine-01,3550471-PI-H19-PI_GTFS-Semaine-01,Service PM,0,430006,8
43,PI-H19-PI_GTFS-Semaine-01,3550472-PI-H19-PI_GTFS-Semaine-01,Service PM,0,430007,10
43,PI-H19-PI_GTFS-Semaine-01,3550473-PI-H19-PI_GTFS-Semaine-01,Service AM,1,430008,3
43,PI-H19-PI_GTFS-Semaine-01,3550474-PI-H19-PI_GTFS-Semaine-01,Service AM,1,430008,5
43,PI-H19-PI_GTFS-Semaine-01,3550475-PI-H19-PI_GTFS-Semaine-01,Service AM,1,430008,7
43,PI-H19-PI_GTFS-Semaine-01,3550476-PI-H19-PI_GTFS-Semaine-01,Service AM,1,430008,9
43,PI-H19-PI_GTFS-Semaine-01,3550477-PI-H19-PI_GTFS-Semaine-01,Service AM,1,430009,1
44,PI-H19-PI_GTFS-Semaine-01,3550478-PI-H19-PI_GTFS-Semaine-01,Direction Sainte-Anne-de-Bellevue,0,440004,4
44,PI-H19-PI_GTFS-Semaine-01,3550479-PI-H19-PI_GTFS-Semaine-01,Direction Sainte-Anne-de-Bellevue,0,440004,6
44,PI-H19-PI_GTFS-Semaine-01,3550480-PI-H19-PI_GTFS-Semaine-01,Direction Sainte-Anne-de-Bellevue,0,440004,8
44,PI-H19-PI_GTFS-Semaine-01,3550481-PI-H19-PI_GTFS-Semaine-01,Direction Sainte-Anne-de-Bellevue,0,440007,10
44,PI-H19-PI_GTFS-Semaine-01,3550482-PI-H19-PI_GTFS-Semaine-01,Direction Sainte-Anne-de-Bellevue,0,440004,12
44,PI-H19-PI_GTFS-Semaine-01,3550483-PI-H19-PI_GTFS-Semaine-01,Direction Sainte-Anne-de-Bellevue,0,440004,14
44,PI-H19-PI_GTFS-Semaine-01,3550484-PI-H19-PI_GTFS-Semaine-01,Direction Pincourt T-V,1,440006,3
44,PI-H19-PI_GTFS-Semaine-01,3550485-PI-H19-PI_GTFS-Semaine-01,Direction Pincourt T-V,1,440008,7
44,PI-H19-PI_GTFS-Semaine-01,3550486-PI-H19-PI_GTFS-Semaine-01,Direction Pincourt T-V,1,440005,9
