stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_code,wheelchair_boarding
72276,rue Pasteur / rue Paré,  45.388459, -73.927048,,72276,0
72277,boul. Perrot / 38e avenue,  45.391120, -73.936712,,72277,0
72278,boul. Perrot / boul. St-Joseph,  45.356172, -73.918606,,72278,0
72279,boul. St-Joseph / boul. Perrot,  45.356326, -73.918656,,72279,0
72280,boul. Brunswick / rue Auto Plaza,  45.466676, -73.833175,,72280,0
72281,boul. Brunswick / rue Auto Plaza,  45.466567, -73.833016,,72281,0
72282,23e avenue / boul. Olympique,  45.363394, -73.988085,,72282,0
72283,boul. Olympique / 23e avenue,  45.363340, -73.988217,,72283,0
72284,boul. de l'Île / rue du Suroît,  45.367312, -73.982779,,72284,0
72285,boul. de l'Île / rue du Suroît,  45.367466, -73.981860,,72285,0
72286,boul. Olympique / rue Huneault,  45.364905, -73.989534,,72286,0
72287,boul. Olympique / rue Huneault,  45.364991, -73.989812,,72287,0
72288,boul. Pincourt / 5e avenue,  45.386183, -73.971517,,72288,0
72289,boul. Pincourt / 5e avenue,  45.386303, -73.972244,,72289,0
72290,boul. Pincourt / 5e avenue,  45.386301, -73.972212,,72290,0
72291,boul. Pincourt / rue du Versant,  45.382072, -73.965758,,72291,0
72292,boul. Pincourt / rue de la Plaine,  45.382208, -73.965957,,72292,0
72293,avenue Forest / rue Noyer,  45.377923, -73.975697,,72293,0
72294,avenue Forest / rue Noyer,  45.377814, -73.975877,,72294,0
72295,rue Frontenac / rue Montcalm,  45.381351, -73.983204,,72295,0
72296,rue Montcalm / rue Frontenac,  45.381458, -73.983226,,72296,0
72297,rue des Orioles / rue Renaissance,  45.380427, -73.977811,,72297,0
72298,rue des Orioles / rue Renaissance,  45.380297, -73.977995,,72298,0
72299,rue des Roitelets / rue des Orioles,  45.381265, -73.976151,,72299,0
72300,rue des Orioles / rue des Roitelets,  45.381214, -73.976279,,72300,0
72301,rue Renaissance / rue des Roitelets,  45.380401, -73.974984,,72301,0
72302,rue des Roitelets / rue Renaissance,  45.380354, -73.975140,,72302,0
72303,rue Renaissance / rue des Bruants,  45.381341, -73.973477,,72303,0
72304,rue Renaissance / rue des Bruants,  45.381198, -73.973459,,72304,0
72305,rue Renaissance / rue Radisson,  45.383809, -73.973600,,72305,0
72306,rue Kendall  / rue Radisson,  45.383904, -73.973803,,72306,0
72307,boul. Olympique / rue du Sous-Bois,  45.367275, -73.991031,,72307,0
72308,boul. Olympique / rue du Sous-Bois,  45.367435, -73.991229,,72308,0
72309,boul. Cardinal-Léger / face au Métro,  45.382942, -73.992336,,72309,0
72310,boul. Cardinal-Léger / face à Maxi & Cie,  45.384737, -73.992894,,72310,0
72311,boul. Olympique / avenue Lussier,  45.371387, -73.992910,,72311,0
72312,boul. Olympique / avenue Lussier,  45.371544, -73.992887,,72312,0
72313,avenue Lussier / rue Bellevue,  45.372289, -73.989467,,72313,0
72314,avenue Lussier / rue Bellevue,  45.372162, -73.989679,,72314,0
72315,rue Shamrock / rue Northcote,  45.379131, -73.984980,,72315,0
72316,rue Northcote / rue Shamrock,  45.379275, -73.984976,,72316,0
72317,boul. Cardinal-Léger / 7e avenue,  45.380265, -73.991195,,72317,0
72318,boul. Cardinal-Léger / boul. de l'Île,  45.366295, -73.984535,,72318,0
72319,boul. de l'Île / boul. Cardinal-Léger,  45.366487, -73.984482,,72319,0
72320,boul. Cardinal-Léger / boul. de l'Île,  45.366431, -73.984699,,72320,0
72321,boul. de l'Île / rue des Merisiers,  45.373882, -73.978270,,72321,0
72322,boul. de l'Île / rue des Merisiers,  45.374027, -73.978389,,72322,0
72323,rue des Merisiers / boul. de l'Île,  45.373916, -73.978418,,72323,0
72324,boul. Cardinal-Léger / avenue Lussier,  45.372750, -73.987637,,72324,0
72325,avenue Lussier / boul. Cardinal-Léger,  45.372595, -73.987625,,72325,0
72326,avenue Forest / rue de la Plaine,  45.379983, -73.969151,,72326,0
72327,avenue Forest / rue de la Vallée,  45.379786, -73.969223,,72327,0
72328,boul. du Traversier / face à Patrick Morin,  45.387093, -73.985951,,72328,0
72329,boul. du Traversier / face à Patrick Morin,  45.386873, -73.985819,,72329,0
72330,rue des Buissons / rue des Merisiers,  45.372609, -73.979536,,72330,0
72331,rue des Merisiers / rue des Buissons,  45.372748, -73.979500,,72331,0
72332,Faubourg de l'Île / face à la l'entrée # 4,  45.383788, -73.995573,,72332,0
72333,boul. Cardinal-Léger / avenue Forest,  45.373531, -73.987846,,72333,0
72334,boul. Cardinal-Léger / avenue Forest,  45.373654, -73.988059,,72334,0
72335,rue Joseph-Lafleche / face au Walmart,  45.383074, -73.996045,,72335,0
72336,boul. Cardinal-Léger / avenue Mgr-Langlois,  45.375257, -73.988652,,72336,0
72337,boul. Cardinal-Léger / avenue Mgr-Langlois,  45.375380, -73.988897,,72337,0
72338,rue Regent / avenue Forest,  45.375958, -73.981319,,72338,0
72339,avenue Forest / rue Regent,  45.375930, -73.981506,,72339,0
72340,boul. Cardinal-Léger / 8e avenue,  45.379427, -73.990568,,72340,0
72341,boul. Cardinal-Léger / 5e avenue,  45.381872, -73.991663,,72341,0
72342,boul. Cardinal-Léger / 5e avenue,  45.381805, -73.991869,,72342,0
72343,Gare Pincourt / Terrasse-Vaudreuil,  45.387962, -73.991601,,72343,0
72344,boul. du Traversier / boul. Cardinal-Léger,  45.385480, -73.992596,,72344,0
72345,boul. du Traversier / boul. Cardinal-Léger,  45.385277, -73.992551,,72345,0
72346,rue Regent / rue Marcotte,  45.374681, -73.980688,,72346,0
72347,rue Regent / rue Marcotte,  45.374803, -73.980700,,72347,0
72348,boul. Cardinal-Léger / face au Parc Trotter,  45.377479, -73.989628,,72348,0
72349,boul. Cardinal-Léger / face au Parc Trotter,  45.377472, -73.989814,,72349,0
72350,boul. Cardinal-Léger / face au Vidéo Pincourt,  45.382983, -73.992195,,72350,0
72351,boul. Cardinal-Léger / face au Pharmaprix,  45.384687, -73.993240,,72351,0
72352,boul. Cardinal-Léger / rue des Frênes,  45.362879, -73.984184,,72352,0
72353,rue des Frênes / boul. Cardinal-Léger,  45.363086, -73.984081,,72353,0
72354,44e avenue / ch. Duhamel,  45.356677, -73.976072,,72354,0
72355,44e avenue / ch. Duhamel,  45.356668, -73.976168,,72355,0
72356,44e avenue / 3e boul.,  45.359926, -73.977394,,72356,0
72357,3e boul. / 44e avenue,  45.359943, -73.977547,,72357,0
72358,3e boul. / boul. Cardinal-Léger,  45.358286, -73.981424,,72358,0
72359,boul. Cardinal-Léger / 3e boul.,  45.358252, -73.981694,,72359,0
72360,rue des Frênes / rue des Mélèzes,  45.363090, -73.982980,,72360,0
72361,rue des Frênes / rue des Mélèzes,  45.363332, -73.983056,,72361,0
72362,boul. de l'Île / avenue Forest,  45.377395, -73.978608,,72362,0
72363,avenue Forest / boul. de l'Île,  45.377501, -73.978571,,72363,0
72364,boul. de l'Île / avenue Forest,  45.377537, -73.978771,,72364,0
72365,avenue Forest / boul. de l'Île,  45.377397, -73.978824,,72365,0
72366,avenue Forest / rue Shamrock,  45.375171, -73.982960,,72366,0
72367,rue Shamrock / avenue Forest,  45.375136, -73.983103,,72367,0
72368,rue Shamrock / rue Bayview,  45.377722, -73.984339,,72368,0
72369,rue Shamrock / rue Bayview,  45.377878, -73.984554,,72369,0
72370,boul. de l'Île / rue du Suroît,  45.369052, -73.979280,,72370,0
72371,rue du Suroît / boul. de l'Île,  45.369190, -73.979156,,72371,0
72372,boul. de l'Île / rue du Suroît,  45.369281, -73.979370,,72372,0
72373,boul. de l'Île / rue du Suroît,  45.369049, -73.979284,,72373,0
72374,avenue Forest / boul. Pincourt,  45.381236, -73.965389,,72374,0
72375,boul. Pincourt / avenue Forest,  45.381239, -73.965581,,72375,0
72376,avenue Forest / boul. Pincourt,  45.381089, -73.965468,,72376,0
72377,avenue Forest / rue Racine,  45.378364, -73.973433,,72377,0
72378,avenue Forest / rue Racine,  45.378243, -73.973657,,72378,0
72379,avenue Forest / devant le 550,  45.381633, -73.961458,,72379,0
72380,avenue Forest / rue de la Cime,  45.381565, -73.961496,,72380,0
72381,avenue Forest / rue de la Falaise,  45.379340, -73.969961,,72381,0
72382,avenue Forest / rue de la Falaise,  45.378862, -73.970524,,72382,0
72383,boul. de l'Île / rue Northcote,  45.380785, -73.978782,,72383,0
72384,boul. de l'Île / rue Northcote,  45.380950, -73.978882,,72384,0
72385,rue Northcote / boul. de l'Île,  45.380828, -73.978940,,72385,0
72386,boul. de l'Île / rue Montcalm,  45.382291, -73.978472,,72386,0
72387,rue Montcalm / boul. de l'Île,  45.382335, -73.978678,,72387,0
72388,rue Montfort / rue Dumas,  45.383560, -73.977788,,72388,0
72389,rue Dumas / rue Montfort,  45.383463, -73.977781,,72389,0
72390,rue Montfort / rue Souvenir,  45.384699, -73.977130,,72390,0
72391,rue Montfort / rue Souvenir,  45.384582, -73.977267,,72391,0
72392,rue Kendall / rue Montfort,  45.385247, -73.974300,,72392,0
72393,rue Montfort / rue Kendall,  45.385262, -73.974468,,72393,0
72394,boul. de l'Île / 5e avenue,  45.384764, -73.979401,,72394,0
72395,boul. de l'Île / 5e avenue,  45.384679, -73.979501,,72395,0
72396,boul. Cardinal-Léger / rue Boisé-des-Chênes,  45.369462, -73.985955,,72396,0
72397,boul. Cardinal-Léger / rue Boisé-des-Chênes,  45.369667, -73.986202,,72397,0
72398,boul. Olympique / 17e avenue,  45.369801, -73.992182,,72398,0
72399,boul. Olympique / 17e avenue,  45.369936, -73.992413,,72399,0
72400,rue Northcote / rue Frontenac,  45.380118, -73.982046,,72400,0
72401,rue Frontenac / rue Northcote,  45.380098, -73.982176,,72401,0
72402,rue Northcote / rue Frontenac,  45.379984, -73.982094,,72402,0
72403,rue du Suroît / rue des Pommetiers,  45.368404, -73.975473,,72403,0
72404,rue du Suroît / rue des Pommetiers,  45.368421, -73.975660,,72404,0
72405,rue du Suroît / rue des Lauriers,  45.365296, -73.976194,,72405,0
72406,rue du Suroît / rue des Lauriers,  45.365136, -73.976336,,72406,0
72407,rue du Suroît / rue des Genévriers,  45.365011, -73.979783,,72407,0
72408,rue du Suroît / rue des Genévriers,  45.365083, -73.980077,,72408,0
72409,boul. Cardinal-Léger / 23e avenue,  45.365061, -73.984293,,72409,0
72410,23e avenue / boul. Cardinal-Léger,  45.364930, -73.984258,,72410,0
72411,montée Lavigne / face au Esso,  45.461346, -74.226698,,72411,0
72412,montée Lavigne / face au Hudson Inn,  45.461335, -74.227207,,72412,0
72413,rue St-Jean-Baptiste / face au Métro,  45.479708, -74.288651,,72413,0
72414,rue St-Jean-Baptiste / face au Dairy Queen,  45.479406, -74.289881,,72414,0
72415,rue St-Viateur / Boisé des Fransiscaines,  45.476685, -74.300283,,72415,0
72416,rue St-Viateur / Boisé des Fransiscaines,  45.476687, -74.300107,,72416,0
72419,rue de la Coopérative / rue Hyacinthe-Leduc,  45.482697, -74.297066,,72419,0
72420,rue de la Coopérative / rue Hyacinthe-Leduc,  45.482444, -74.297536,,72420,0
72421,rue St-Antoine / rue de la Coopérative,  45.482361, -74.301342,,72421,0
72422,rue de la Coopérative / rue St-Antoine,  45.482416, -74.301399,,72422,0
72423,rue St-Viateur / rue St-Jean-Baptiste,  45.479121, -74.300317,,72423,0
72424,rue St-Viateur / rue St-Jean-Baptiste,  45.479324, -74.300539,,72424,0
72425,rue de l'Hôtel de Ville / rue Gérard Chicoine,  45.476086, -74.302279,,72425,0
72426,rue de l'Hôtel de Ville / rue Gérard Chicoine,  45.476008, -74.302339,,72426,0
72427,rue de l'Hôtel de Ville / rue St-Pierre,  45.476311, -74.304618,,72427,0
72428,rue de l'Hôtel de Ville / rue St-Pierre,  45.476140, -74.304754,,72428,0
72429,rue St-Pierre / rue de la Banque,  45.477971, -74.302679,,72429,0
72430,rue St-Pierre / rue de la Banque,  45.478136, -74.302714,,72430,0
72431,rue St-François / rue St-Jean-Baptiste,  45.479952, -74.305399,,72431,0
72432,Rue Saint-François / Rue Saint-Anselme,  45.479925, -74.305153,,72432,0
72433,rue Joly / rue St-François,  45.478631, -74.309910,,72433,0
72434,rue Joly / rue Aimé-Aubry,  45.479827, -74.312364,,72434,0
72435,rue Bussière / rue Joly,  45.480040, -74.315165,,72435,0
72436,rue Bussière / rue Edgar Séguin,  45.478924, -74.314049,,72436,0
